time_ajustado	gFx	gFy	gFz	TgF
0,680557239	0,1287	0,9369	0,2851	0,988
0,6830325	0,129	0,9386	0,2853	0,989
0,683654583	0,1304	0,9398	0,2856	0,991
0,683979114	0,1307	0,9413	0,2866	0,993
0,685798073	0,13	0,943	0,2863	0,994
0,686318073	0,1307	0,9447	0,2863	0,996
0,687597552	0,1317	0,9464	0,2868	0,998
0,688790521	0,1322	0,9481	0,2861	0,999
0,68992776	0,1309	0,9493	0,2856	1
0,69169776	0,1304	0,9506	0,2856	1,001
0,692526927	0,1312	0,9513	0,2851	1,002
0,693726614	0,1302	0,9528	0,2848	1,003
0,694968802	0,1297	0,9545	0,2851	1,005
0,695947812	0,1307	0,955	0,2848	1,005
0,699102135	0,1309	0,9557	0,2839	1,006
0,700730625	0,1312	0,9562	0,2834	1,006
0,702672448	0,1314	0,9569	0,2836	1,007
0,703302656	0,1314	0,9584	0,2836	1,008
0,703657187	0,1314	0,9596	0,2831	1,009
0,704592552	0,1317	0,9594	0,2824	1,009
0,704995052	0,1317	0,9584	0,2814	1,007
0,705949687	0,1307	0,9574	0,28	1,006
0,707048437	0,13	0,9567	0,279	1,005
0,708163177	0,1297	0,9559	0,2783	1,004
0,709316146	0,129	0,9562	0,2775	1,004
0,710617656	0,1287	0,9564	0,277	1,004
0,711889791	0,128	0,9564	0,2758	1,004
0,712972812	0,1265	0,9559	0,2748	1,003
0,715983594	0,1263	0,955	0,2741	1,002
0,716755156	0,1261	0,9547	0,2724	1,001
0,718443385	0,1253	0,9542	0,2712	1
0,719118906	0,1261	0,953	0,2709	0,999
0,719848906	0,1263	0,9513	0,2704	0,997
0,720641406	0,1258	0,9491	0,2692	0,995
0,721769219	0,1261	0,9471	0,268	0,992
0,722783541	0,1251	0,9457	0,267	0,991
0,723938906	0,1236	0,9442	0,2663	0,989
0,725179271	0,1229	0,9432	0,2663	0,988
0,726376458	0,1226	0,9422	0,2653	0,987
0,728004635	0,1221	0,9403	0,2641	0,984
0,728647083	0,1209	0,9381	0,2634	0,982
0,729796302	0,1197	0,9369	0,2626	0,98
0,732184375	0,1182	0,9352	0,2626	0,979
0,732773177	0,1165	0,9317	0,2626	0,975
0,733825312	0,1168	0,9298	0,2619	0,973
0,734986458	0,1165	0,9293	0,2624	0,973
0,736325416	0,1165	0,9276	0,2626	0,971
0,737363437	0,1168	0,9256	0,2614	0,969
0,738355573	0,1168	0,9232	0,2607	0,966
0,739759427	0,116	0,9212	0,2607	0,964
0,740765052	0,1143	0,9198	0,2607	0,963
0,741989166	0,1121	0,9181	0,2607	0,961
0,743496875	0,1109	0,9164	0,2595	0,959
0,744461979	0,1109	0,9134	0,2592	0,956
0,745644635	0,1107	0,9102	0,2595	0,953
0,747031719	0,1092	0,9088	0,2595	0,951
0,751226719	0,108	0,9066	0,2597	0,949
0,752008802	0,107	0,9049	0,2604	0,948
0,752483229	0,1063	0,9046	0,2604	0,947
0,752885729	0,106	0,9041	0,2604	0,947
0,753342604	0,106	0,9032	0,2609	0,946
0,754910104	0,1063	0,9017	0,2614	0,945
0,757024114	0,1068	0,9005	0,2614	0,944
0,75767625	0,1065	0,9002	0,2617	0,944
0,758112604	0,1065	0,901	0,2621	0,944
0,759229791	0,1053	0,901	0,2621	0,944
0,760372916	0,1041	0,8995	0,2636	0,943
0,761621406	0,1033	0,8983	0,2658	0,942
0,76313776	0,1026	0,8968	0,2663	0,941
0,764064166	0,1016	0,8954	0,2658	0,939
0,767188229	0,1014	0,8949	0,2658	0,939
0,767964791	0,1021	0,8941	0,2665	0,939
0,768412343	0,1021	0,8941	0,2685	0,939
0,76917026	0,1007	0,8954	0,27	0,941
0,770105625	0,0994	0,8958	0,2712	0,941
0,771684739	0,0992	0,8949	0,2719	0,941
0,772519896	0,1004	0,8927	0,2729	0,939
0,773677031	0,1011	0,8912	0,2741	0,938
0,775314791	0,1007	0,8917	0,2741	0,938
0,776185729	0,0999	0,8924	0,2748	0,939
0,777285521	0,0997	0,8922	0,2758	0,939
0,778480052	0,1002	0,8905	0,2758	0,938
0,779783802	0,1009	0,889	0,2763	0,936
0,784832083	0,1009	0,888	0,277	0,936
0,785833541	0,0992	0,8875	0,278	0,935
0,786448437	0,0977	0,8873	0,28	0,936
0,787110364	0,0982	0,888	0,2809	0,937
0,787596354	0,0994	0,8888	0,2802	0,937
0,788415468	0,0989	0,8895	0,28	0,938
0,788908906	0,098	0,889	0,2802	0,937
0,791193437	0,0975	0,8878	0,2807	0,936
0,791840156	0,0982	0,8873	0,2824	0,936
0,792301093	0,0982	0,8865	0,2844	0,936
0,793033854	0,0972	0,8868	0,2851	0,937
0,794296979	0,0968	0,8883	0,2848	0,938
0,795532031	0,0968	0,889	0,2848	0,939
0,796571198	0,0958	0,8885	0,2851	0,938
0,799770104	0,0946	0,8888	0,2858	0,938
0,800712239	0,0946	0,8888	0,2866	0,939
0,801309479	0,0955	0,8895	0,2873	0,94
0,801778854	0,0955	0,891	0,287	0,941
0,802827187	0,0948	0,8929	0,2866	0,943
0,803966718	0,0943	0,8951	0,2866	0,945
0,805061562	0,0943	0,8963	0,2863	0,946
0,80643526	0,0941	0,8971	0,2866	0,946
0,807394583	0,0941	0,8973	0,2868	0,947
0,808679583	0,0943	0,8988	0,2873	0,948
0,810004479	0,095	0,9007	0,2873	0,95
0,811192239	0,0953	0,9024	0,287	0,952
0,812311614	0,0955	0,9051	0,2863	0,954
0,813874531	0,097	0,9073	0,2868	0,956
0,81866	0,0985	0,9095	0,2888	0,959
0,819914739	0,0985	0,9129	0,2892	0,963
0,820487083	0,097	0,9156	0,2885	0,965
0,821002187	0,0965	0,9186	0,2878	0,967
0,821461771	0,0955	0,9215	0,287	0,97
0,821854218	0,0948	0,9249	0,2868	0,973
0,822218021	0,0948	0,9283	0,2878	0,977
0,823497396	0,0946	0,9308	0,2873	0,979
0,824471458	0,0955	0,9344	0,287	0,982
0,825591666	0,0955	0,9383	0,288	0,986
0,827141406	0,0953	0,9415	0,2888	0,989
0,828094166	0,095	0,945	0,2885	0,993
0,829331198	0,0943	0,9489	0,2885	0,996
0,833893333	0,095	0,9533	0,2892	1,001
0,835263125	0,095	0,9572	0,29	1,005
0,835894062	0,0933	0,9608	0,2895	1,008
0,836392135	0,0928	0,9642	0,2892	1,011
0,836834062	0,0936	0,9664	0,2892	1,013
0,837272812	0,0941	0,9689	0,2885	1,015
0,837801041	0,0943	0,9718	0,288	1,018
0,839302083	0,0928	0,9752	0,2878	1,021
0,840217291	0,0933	0,9777	0,2878	1,023
0,841639531	0,0941	0,9804	0,2878	1,026
0,844367031	0,0936	0,984	0,2873	1,029
0,84512026	0,0928	0,9867	0,2866	1,032
0,845502864	0,0919	0,9882	0,2863	1,033
0,846148281	0,0914	0,9896	0,2853	1,034
0,852535885	0,0919	0,9906	0,2841	1,035
0,853191041	0,0928	0,9916	0,2836	1,036
0,853586562	0,0928	0,994	0,2841	1,038
0,853934218	0,0928	0,996	0,2844	1,04
0,854234271	0,0928	0,9962	0,2831	1,04
0,854559375	0,0931	0,9974	0,2822	1,041
0,854996718	0,0931	0,9979	0,2822	1,041
0,855943489	0,0931	0,9977	0,2817	1,041
0,857070312	0,0936	0,9979	0,2805	1,041
0,858452396	0,0938	0,9987	0,279	1,041
0,859713802	0,0936	0,9999	0,2783	1,042
0,860726041	0,0933	1,0009	0,2773	1,043
0,861951979	0,0931	1,0006	0,2761	1,042
0,863276458	0,0928	0,9996	0,2756	1,041
0,865726771	0,0928	0,9992	0,2751	1,04
0,866278854	0,0926	0,9992	0,2751	1,04
0,86704026	0,0926	0,9987	0,2753	1,04
0,867987812	0,0936	0,9972	0,2739	1,038
0,869202968	0,0946	0,9965	0,2722	1,037
0,870333125	0,0946	0,9967	0,2709	1,037
0,871960781	0,0953	0,9955	0,2692	1,036
0,873011927	0,0975	0,9933	0,2682	1,033
0,873945468	0,098	0,9923	0,2673	1,032
0,875255156	0,097	0,9913	0,2665	1,031
0,876417396	0,097	0,9896	0,2653	1,029
0,877514687	0,0968	0,9877	0,2643	1,027
0,878990677	0,0975	0,9862	0,2641	1,026
0,880091406	0,0982	0,9845	0,2631	1,024
0,883319218	0,0987	0,9835	0,2621	1,023
0,883943125	0,0999	0,9833	0,2614	1,022
0,884304739	0,1007	0,9826	0,2609	1,022
0,885334427	0,1004	0,9823	0,2602	1,021
0,886706771	0,1004	0,9823	0,2595	1,021
0,887576354	0,0999	0,9813	0,2582	1,02
0,888586041	0,0994	0,9806	0,2575	1,019
0,889819271	0,0997	0,9796	0,2572	1,018
0,891137135	0,1002	0,9779	0,256	1,016
0,892154635	0,1002	0,9767	0,2553	1,014
0,893528646	0,1009	0,9755	0,2553	1,013
0,894613333	0,1019	0,9747	0,2553	1,013
0,895996302	0,1014	0,974	0,2538	1,012
0,898637968	0,0997	0,9728	0,2523	1,01
0,89930625	0,0985	0,9718	0,2526	1,009
0,900329218	0,098	0,9718	0,2536	1,009
0,901075156	0,0977	0,9725	0,2543	1,01
0,90211526	0,0982	0,9725	0,2545	1,01
0,903563177	0,0994	0,9711	0,2545	1,009
0,904301875	0,0992	0,9701	0,2553	1,008
0,905696093	0,0989	0,9708	0,2563	1,009
0,906903906	0,0994	0,9713	0,2565	1,01
0,908030416	0,0999	0,9703	0,2572	1,009
0,909582239	0,0999	0,9701	0,2582	1,009
0,91041875	0,0985	0,9706	0,259	1,009
0,911629583	0,0968	0,9708	0,2597	1,01
0,913261093	0,096	0,9708	0,2607	1,01
0,91600776	0,0955	0,9701	0,2621	1,009
0,916758541	0,0963	0,9701	0,2634	1,01
0,917467448	0,0977	0,9711	0,2636	1,011
0,918940052	0,0982	0,9728	0,2631	1,013
0,91960901	0,0985	0,9752	0,2641	1,015
0,921055468	0,0989	0,9764	0,2651	1,017
0,922076771	0,0992	0,9774	0,2658	1,018
0,923147031	0,0997	0,9782	0,2656	1,018
0,924065052	0,1007	0,9786	0,2651	1,019
0,926084218	0,1019	0,9794	0,2658	1,02
0,927239271	0,1033	0,9799	0,2663	1,021
0,928029427	0,1041	0,9811	0,266	1,022
0,928966666	0,1038	0,9823	0,2658	1,023
0,930331354	0,1048	0,9833	0,266	1,024
0,933723177	0,1063	0,9843	0,2656	1,025
0,934806093	0,1068	0,9855	0,2648	1,026
0,935441771	0,108	0,9869	0,2643	1,027
0,935994843	0,1099	0,9884	0,2631	1,029
0,936497656	0,1107	0,9906	0,2629	1,031
0,937327656	0,1112	0,9921	0,2629	1,032
0,938623125	0,1116	0,9928	0,2621	1,033
0,939785781	0,1119	0,9938	0,2619	1,034
0,940699323	0,1126	0,9938	0,2624	1,034
0,942044896	0,1138	0,9938	0,2614	1,034
0,943353437	0,1146	0,9945	0,2604	1,034
0,944549114	0,1158	0,9957	0,2602	1,036
0,945815104	0,1163	0,9972	0,2587	1,037
0,947106406	0,116	0,9992	0,2575	1,038
0,953411198	0,1153	1,0009	0,2575	1,04
0,954260312	0,1151	1,0011	0,2565	1,04
0,954928125	0,1173	1,0006	0,2555	1,039
0,955512708	0,1192	1,0011	0,2548	1,04
0,955997864	0,1197	1,0021	0,2536	1,041
0,95650026	0,1204	1,0024	0,2528	1,041
0,956951406	0,1217	1,0024	0,2521	1,041
0,957412239	0,1229	1,0024	0,2509	1,041
0,95783651	0,1246	1,0031	0,2514	1,042
0,959055364	0,1258	1,0038	0,2519	1,043
0,960366198	0,127	1,0046	0,2519	1,043
0,961560208	0,129	1,0063	0,2514	1,045
0,962826146	0,1304	1,0082	0,2521	1,047
0,971524895	0,1314	1,0092	0,2536	1,049
0,97239651	0,1317	1,0099	0,255	1,05
0,972959583	0,1319	1,0109	0,2567	1,051
0,973418229	0,1331	1,0121	0,2585	1,053
0,973905104	0,1348	1,0138	0,2597	1,055
0,974362031	0,1356	1,0155	0,2604	1,057
0,974936093	0,1373	1,0163	0,2617	1,058
0,97541375	0,138	1,016	0,2634	1,059
0,975935677	0,1375	1,0158	0,2658	1,059
0,976400052	0,1375	1,017	0,2682	1,061
0,97686927	0,1385	1,018	0,2692	1,062
0,977355	0,1392	1,0175	0,27	1,062
0,978463281	0,139	1,0175	0,2717	1,062
0,979755104	0,1395	1,0187	0,2734	1,064
0,987816406	0,1402	1,0204	0,2739	1,066
0,988820156	0,1405	1,0212	0,2739	1,067
0,989409687	0,139	1,0207	0,2736	1,066
0,989934114	0,137	1,0204	0,2734	1,065
0,990424531	0,1368	1,0202	0,2731	1,065
0,991105677	0,1363	1,0197	0,2734	1,064
0,991596979	0,1348	1,0192	0,2739	1,064
0,992102135	0,1334	1,019	0,2734	1,063
0,992546041	0,1319	1,018	0,2726	1,062
0,993017864	0,1317	1,0163	0,2724	1,06
1,001783802	0,1322	1,0146	0,2722	1,059
1,003591614	0,1312	1,0126	0,2717	1,057
1,004409583	0,1285	1,0102	0,2712	1,054
1,004929531	0,1258	1,008	0,2702	1,051
1,005399635	0,1241	1,0058	0,269	1,048
1,005829948	0,1229	1,0036	0,2678	1,046
1,006275989	0,1212	1,0001	0,2656	1,042
1,006791927	0,1197	0,997	0,2629	1,038
1,007277031	0,119	0,994	0,2609	1,035
1,007708281	0,1182	0,9913	0,259	1,031
1,008121979	0,1168	0,9896	0,2563	1,029
1,008550104	0,1151	0,9877	0,2548	1,026
1,0089475	0,1134	0,984	0,2545	1,023
1,009364843	0,1134	0,9806	0,2538	1,019
1,009780416	0,1136	0,9782	0,2523	1,017
1,012340677	0,1124	0,9755	0,2506	1,013
1,012867604	0,1112	0,9728	0,2487	1,01
1,013297812	0,1097	0,9701	0,248	1,007
1,022272343	0,1092	0,9679	0,2477	1,005
1,023376823	0,1094	0,965	0,2467	1,002
1,023874531	0,1097	0,962	0,246	0,999
1,024315468	0,1094	0,9606	0,2458	0,998
1,024700989	0,108	0,9589	0,246	0,996
1,025089843	0,1072	0,9572	0,2462	0,994
1,025462135	0,107	0,9555	0,2462	0,992
1,02584901	0,1075	0,9542	0,246	0,991
1,026235989	0,108	0,9537	0,246	0,991
1,026730156	0,1082	0,953	0,246	0,99
1,027107812	0,1085	0,9518	0,2462	0,989
1,027718906	0,1075	0,9501	0,2467	0,987
1,02889427	0,107	0,9486	0,248	0,986
1,036205937	0,1072	0,9489	0,2506	0,987
1,037519895	0,1075	0,9491	0,2521	0,988
1,038308073	0,1077	0,9474	0,2526	0,986
1,03945026	0,107	0,9459	0,2536	0,985
1,040336666	0,1063	0,9462	0,2548	0,986
1,041060937	0,106	0,9471	0,2572	0,987
1,041581093	0,1065	0,9484	0,2599	0,989
1,042162812	0,108	0,9496	0,2629	0,991
1,043164062	0,1099	0,9496	0,2643	0,992
1,043755156	0,1104	0,9491	0,2653	0,992
1,044461666	0,1097	0,9498	0,267	0,993
1,044893281	0,1107	0,9518	0,2685	0,995
1,045314114	0,1126	0,9533	0,2695	0,997
1,045918593	0,1124	0,954	0,2712	0,998
1,047825364	0,1124	0,9552	0,2722	1
1,049428541	0,1141	0,9564	0,2722	1,001
1,049986302	0,1141	0,9589	0,2726	1,003
1,051580208	0,1129	0,9625	0,2734	1,007
1,052506458	0,1129	0,9647	0,2739	1,009
1,05374177	0,1129	0,9674	0,2744	1,012
1,05510375	0,1131	0,9708	0,2744	1,015
1,055842604	0,1131	0,9735	0,2746	1,018
1,05685302	0,1119	0,976	0,2753	1,02
1,058122708	0,1104	0,9789	0,2751	1,023
1,059613073	0,1087	0,9813	0,2758	1,025
1,060552135	0,1085	0,9838	0,2761	1,028
1,061807968	0,1085	0,9869	0,2751	1,03
1,063507395	0,1072	0,9899	0,2744	1,033
1,065339062	0,1068	0,9926	0,2746	1,035
1,066479218	0,1068	0,9955	0,2739	1,038
1,06709927	0,1053	0,9977	0,2731	1,04
1,068703229	0,1026	1,0009	0,2729	1,042
1,069264479	0,1014	1,0038	0,2722	1,045
1,070909531	0,1007	1,0068	0,2709	1,047
1,071529583	0,0994	1,0092	0,2695	1,049
1,072699479	0,0987	1,0107	0,2687	1,05
1,074049114	0,0982	1,0133	0,2682	1,053
1,075310677	0,0982	1,0153	0,268	1,055
1,076440937	0,0982	1,0168	0,2656	1,055
1,078086198	0,0972	1,0175	0,2636	1,056
1,078726666	0,096	1,0173	0,2624	1,055
1,079982395	0,0946	1,0182	0,2607	1,055
1,081605208	0,0938	1,0202	0,2595	1,057
1,082969114	0,0938	1,0216	0,2577	1,058
1,083874166	0,0928	1,0226	0,256	1,058
1,085513281	0,0921	1,0236	0,2555	1,059
1,086318489	0,0921	1,0243	0,2541	1,059
1,087221823	0,0921	1,0241	0,2511	1,058
1,088309687	0,0928	1,0241	0,2487	1,058
1,08953552	0,0931	1,0241	0,2472	1,058
1,091275781	0,0941	1,0231	0,246	1,056
1,09239802	0,0955	1,0216	0,245	1,055
1,093081145	0,0975	1,0195	0,2436	1,053
1,094663177	0,0987	1,0175	0,2421	1,051
1,097547916	0,0994	1,0155	0,2401	1,048
1,098098593	0,1014	1,0136	0,2389	1,046
1,098556458	0,1033	1,0114	0,2382	1,044
1,100685312	0,1046	1,0085	0,2377	1,041
1,101372031	0,1055	1,0068	0,2367	1,04
1,101873906	0,1068	1,0048	0,236	1,038
1,103317916	0,1077	1,0014	0,2372	1,035
1,104243854	0,1087	0,9984	0,2377	1,032
1,105480573	0,1099	0,996	0,2365	1,03
1,106628958	0,1116	0,9933	0,2357	1,027
1,108016718	0,1129	0,9899	0,2357	1,024
1,110983333	0,1143	0,9862	0,2355	1,02
1,111402916	0,1156	0,983	0,2345	1,017
1,111633489	0,1156	0,9789	0,2338	1,013
1,112477552	0,1173	0,9745	0,2331	1,009
1,114456718	0,1187	0,9713	0,2335	1,006
1,115308593	0,1195	0,9679	0,2343	1,003
1,11619276	0,1195	0,9652	0,2343	1
1,117435885	0,1212	0,9625	0,2348	0,998
1,118597083	0,1229	0,9589	0,2335	0,995
1,119690781	0,1241	0,9557	0,2321	0,991
1,121009166	0,1253	0,9533	0,2318	0,989
1,12209677	0,1263	0,9508	0,2316	0,987
1,123484218	0,127	0,9474	0,2313	0,983
1,12450125	0,128	0,943	0,2318	0,979
1,125893593	0,1287	0,9391	0,2313	0,976
1,12723026	0,1282	0,9356	0,2309	0,972
1,128220156	0,1287	0,9325	0,2318	0,969
1,129373489	0,1304	0,9303	0,2323	0,968
1,131825781	0,1297	0,9278	0,2323	0,965
1,132509218	0,13	0,9251	0,2323	0,963
1,133421875	0,1312	0,9229	0,2321	0,961
1,135076614	0,1312	0,9207	0,2323	0,959
1,13627802	0,1307	0,9193	0,2338	0,958
1,137267448	0,13	0,9176	0,2357	0,956
1,138196562	0,1302	0,9154	0,237	0,954
1,13970276	0,1309	0,9137	0,2377	0,953
1,140513229	0,1317	0,9115	0,2382	0,951
1,141588385	0,1324	0,909	0,2382	0,949
1,143123698	0,1329	0,9081	0,2377	0,948
1,144057864	0,1341	0,9068	0,2384	0,947
1,145267343	0,1358	0,9056	0,2394	0,947
1,146619635	0,1365	0,9044	0,2394	0,945
1,152350416	0,1358	0,9024	0,2389	0,943
1,153124895	0,138	0,9	0,2387	0,941
1,153671718	0,1434	0,8963	0,2379	0,938
1,154135312	0,1461	0,8927	0,2375	0,935
1,15472651	0,1449	0,8927	0,2389	0,935
1,155179375	0,1412	0,8971	0,2416	0,94
1,155614375	0,1373	0,9015	0,2436	0,944
1,156196198	0,1344	0,9054	0,2443	0,947
1,157580937	0,1317	0,9083	0,2448	0,95
1,158669687	0,1307	0,909	0,2445	0,95
1,160108229	0,1317	0,9098	0,245	0,951
1,16117651	0,1324	0,9112	0,2465	0,953
1,162334583	0,1324	0,9124	0,2475	0,955
1,163886823	0,1329	0,9132	0,2484	0,956
1,16800375	0,1341	0,9122	0,2497	0,955
1,16878302	0,1356	0,9124	0,2504	0,956
1,169290052	0,1378	0,9134	0,2514	0,957
1,16977802	0,1392	0,9134	0,2521	0,958
1,170228802	0,1397	0,9124	0,2526	0,957
1,171172604	0,1409	0,9124	0,2533	0,957
1,172088958	0,1424	0,9137	0,2541	0,959
1,173208593	0,1449	0,9149	0,255	0,961
1,174398125	0,1466	0,9154	0,2558	0,962
1,175690052	0,1471	0,9149	0,2565	0,961
1,177038958	0,1476	0,9161	0,2567	0,963
1,177958385	0,1478	0,9173	0,2567	0,964
1,179350312	0,1481	0,9183	0,257	0,965
1,180573489	0,1485	0,9205	0,2572	0,967
1,184342812	0,1493	0,9212	0,2577	0,968
1,185099114	0,151	0,9225	0,2585	0,97
1,185638698	0,1532	0,9254	0,2585	0,973
1,186451093	0,1539	0,9283	0,2587	0,976
1,1871425	0,1539	0,9312	0,2599	0,979
1,188153541	0,1539	0,9344	0,2604	0,982
1,189298125	0,1537	0,9369	0,2599	0,984
1,190402604	0,1537	0,9398	0,2597	0,987
1,19163026	0,1546	0,9427	0,2597	0,99
1,192796406	0,1554	0,9464	0,2595	0,994
1,194172291	0,1566	0,9501	0,259	0,997
1,195316302	0,1566	0,9533	0,2575	1
1,196475104	0,1561	0,9567	0,256	1,003
1,201679843	0,1556	0,9606	0,2553	1,006
1,202451614	0,1546	0,9659	0,2543	1,011
1,203063593	0,1544	0,9706	0,2526	1,015
1,203509218	0,1539	0,9745	0,2514	1,018
1,203978645	0,1529	0,9779	0,2494	1,021
1,2044	0,1527	0,9818	0,247	1,024
1,205046979	0,1525	0,9862	0,2448	1,028
1,205850885	0,1527	0,9909	0,2428	1,032
1,20717276	0,152	0,9952	0,2421	1,035
1,208420104	0,1505	0,9987	0,2414	1,038
1,209390572	0,1488	1,0033	0,2401	1,042
1,21065875	0,1463	1,0097	0,2389	1,048
1,212614947	0,1459	1,0146	0,2379	1,052
1,214424687	0,1454	1,019	0,2375	1,056
1,215393072	0,1437	1,0234	0,2377	1,06
1,218922135	0,1414	1,0275	0,2375	1,064
1,219531197	0,138	1,0314	0,2362	1,067
1,219899583	0,1348	1,0356	0,2353	1,07
1,220192968	0,1326	1,04	0,2345	1,074
1,220467031	0,1302	1,0451	0,2333	1,079
1,221664114	0,1285	1,048	0,2321	1,081
1,223027552	0,1273	1,0488	0,2309	1,081
1,223905468	0,1263	1,0488	0,2301	1,081
1,22511552	0,1268	1,0488	0,2301	1,081
1,226539427	0,1302	1,047	0,2284	1,08
1,22752375	0,137	1,0409	0,2228	1,073
1,228778072	0,1378	1,039	0,2208	1,071
1,230019531	0,1285	1,0451	0,2255	1,077
1,232531145	0,116	1,0539	0,2294	1,085
1,233241875	0,1048	1,062	0,2287	1,091
1,233799531	0,0968	1,0671	0,226	1,095
1,235143802	0,0916	1,0705	0,2243	1,098
1,23623	0,0872	1,0732	0,2226	1,099
1,237399843	0,0838	1,0742	0,2206	1,1
1,238393802	0,0811	1,0744	0,2194	1,1
1,239697187	0,0777	1,0739	0,2169	1,098
1,241038281	0,075	1,0742	0,2138	1,098
1,242100625	0,0743	1,0737	0,2121	1,097
1,243469166	0,0745	1,0725	0,2106	1,095
1,24453401	0,0743	1,07	0,2089	1,093
1,245839166	0,0733	1,0669	0,2069	1,089
1,251396875	0,0718	1,0649	0,2057	1,087
1,252189218	0,0708	1,0632	0,2047	1,085
1,252690625	0,0686	1,061	0,203	1,082
1,253164635	0,0655	1,058	0,2001	1,079
1,253619635	0,0635	1,0551	0,1974	1,075
1,254071562	0,063	1,0519	0,1957	1,072
1,254608854	0,063	1,0495	0,1925	1,069
1,255583697	0,0628	1,0466	0,1901	1,066
1,256671302	0,0611	1,0422	0,1891	1,061
1,257812239	0,0586	1,0385	0,1874	1,057
1,25939375	0,0567	1,0358	0,1852	1,054
1,260966979	0,0555	1,0331	0,183	1,051
1,261519531	0,0545	1,0304	0,1815	1,048
1,262629427	0,0533	1,027	0,1808	1,044
1,265038593	0,052	1,0238	0,18	1,041
1,265673906	0,0513	1,0214	0,1793	1,038
1,266697395	0,0503	1,019	0,1781	1,036
1,267879427	0,0498	1,0155	0,1766	1,032
1,269124114	0,0489	1,0126	0,1756	1,029
1,270337239	0,0484	1,0102	0,1756	1,026
1,271428385	0,0481	1,0075	0,1756	1,024
1,27237776	0,0474	1,0033	0,1752	1,02
1,273524583	0,0467	0,9992	0,1749	1,015
1,274811093	0,0467	0,997	0,1754	1,013
1,276098906	0,0484	0,9935	0,1761	1,01
1,277160833	0,052	0,9894	0,1754	1,006
1,278283489	0,0601	0,9818	0,1734	0,999
1,279701145	0,0716	0,9708	0,1703	0,988
1,281928385	0,0752	0,9655	0,1695	0,983
1,282674427	0,0672	0,9672	0,1732	0,985
1,28340401	0,0559	0,9718	0,1761	0,989
1,28522901	0,0467	0,9764	0,1771	0,993
1,287801562	0,0403	0,9799	0,1766	0,996
1,288648333	0,0367	0,9816	0,1752	0,998
1,289170156	0,0347	0,9813	0,1742	0,997
1,289609479	0,0332	0,9816	0,1739	0,997
1,290406979	0,0313	0,9818	0,1749	0,998
1,292032968	0,0298	0,9813	0,1756	0,997
1,292880052	0,0291	0,9806	0,1752	0,997
1,294005989	0,0296	0,9806	0,1752	0,997
1,295303281	0,0313	0,9801	0,1756	0,996
1,296442604	0,032	0,9794	0,1764	0,996
1,299247812	0,0325	0,9789	0,1771	0,995
1,299811614	0,033	0,9779	0,1778	0,995
1,302050625	0,0327	0,9774	0,1776	0,994
1,302775208	0,0315	0,9779	0,1774	0,994
1,3031775	0,0323	0,9791	0,1791	0,996
1,30418375	0,0337	0,9799	0,1796	0,997
1,305257187	0,0337	0,9801	0,1793	0,997
1,306399375	0,0337	0,9801	0,1798	0,997
1,307581197	0,0347	0,9804	0,1803	0,997
1,308739895	0,0352	0,9816	0,1803	0,999
1,310172447	0,0357	0,9823	0,1805	0,999
1,31151026	0,0352	0,9845	0,1803	1,001
1,312645729	0,0342	0,9865	0,1803	1,003
1,313952864	0,0332	0,9872	0,1815	1,004
1,320582395	0,0327	0,9882	0,1822	1,005
1,321890104	0,0325	0,9896	0,1822	1,007
1,322439375	0,0327	0,9918	0,1827	1,009
1,323030989	0,0332	0,9935	0,183	1,011
1,323439479	0,0342	0,9952	0,1827	1,012
1,323814583	0,0342	0,9972	0,1815	1,014
1,324206562	0,0337	0,9992	0,1805	1,016
1,324562708	0,0342	0,9994	0,1803	1,016
1,324920468	0,0349	1,0004	0,1803	1,017
1,326226145	0,0359	1,0018	0,18	1,019
1,327071458	0,0369	1,0033	0,1783	1,02
1,328364427	0,0381	1,0043	0,1761	1,02
1,329172604	0,0401	1,0046	0,1742	1,02
1,331387968	0,042	1,0048	0,1725	1,02
1,331894479	0,0435	1,005	0,1715	1,021
1,334062916	0,0452	1,0058	0,1695	1,021
1,335570833	0,0476	1,006	0,1666	1,021
1,336798854	0,0503	1,0063	0,1639	1,021
1,337628333	0,0515	1,0068	0,1617	1,021
1,338149375	0,0525	1,006	0,1593	1,02
1,339334427	0,0537	1,0055	0,1571	1,019
1,340100104	0,0555	1,0058	0,1546	1,019
1,341158958	0,0569	1,0043	0,1527	1,017
1,3423075	0,0594	1,0028	0,151	1,016
1,343751302	0,0625	1,0011	0,1485	1,014
1,344810989	0,0642	0,9982	0,1463	1,011
1,346030833	0,0667	0,997	0,1449	1,01
1,354028281	0,0696	0,9962	0,1441	1,009
1,354822968	0,0713	0,9933	0,1434	1,006
1,355190416	0,0747	0,9891	0,1424	1,002
1,355548958	0,0794	0,9869	0,1414	1
1,35587526	0,083	0,986	0,1402	0,999
1,356202604	0,0855	0,9838	0,1402	0,997
1,35650552	0,0884	0,9813	0,1405	0,995
1,35682927	0,0911	0,9796	0,139	0,994
1,357157187	0,0946	0,9784	0,138	0,993
1,358354166	0,0975	0,9764	0,1385	0,991
1,359699687	0,0992	0,9747	0,1392	0,99
1,360730677	0,1007	0,9728	0,1392	0,988
1,361834218	0,1024	0,9706	0,138	0,986
1,363565625	0,1051	0,9699	0,1383	0,985
1,370786562	0,1077	0,9691	0,14	0,985
